keyword,normalized,title,url,description,priority,variation_type,exact_match
Product Market Fit,product market fit,Product-Market Fit,/en/glossary/Product-Market-Fit/,"The moment when a company's product meets strong customer demand and achieves sustainable growth, validating that the right product reaches the right market.",636,without_hyphens,false
Rule Based Chatbot,rule based chatbot,Rule-Based Chatbot,/en/glossary/Rule-Based-Chatbot/,"A chatbot that responds to users by following pre-programmed rules and scripts, using keyword matching rather than artificial intelligence to provide fixed answers.",636,without_hyphens,false
Self Service Ratio,self service ratio,Self-Service Ratio,/en/glossary/Self-Service-Ratio/,"A metric that measures what percentage of customer questions are solved automatically through chatbots, FAQs, or similar tools without needing human help. It shows how well a company's self-service sy",636,without_hyphens,false
Self Service Setup,self service setup,Self-Service Setup,/en/glossary/Self-Service-Setup/,"A system that lets users set up and manage services on their own through easy-to-use interfaces, without needing help from IT staff or support teams.",636,without_hyphens,false
Zero Shot Learning,zero shot learning,Zero-Shot Learning,/en/glossary/Zero-Shot-Learning/,An AI technique that recognizes new categories without training examples by understanding their relationships to familiar concepts and shared characteristics.,636,without_hyphens,false
Few Shot Learning,few shot learning,Few-Shot Learning,/en/glossary/Few-Shot-Learning/,"A machine learning approach that enables AI models to learn and adapt to new tasks using only a few examples, mimicking how humans quickly understand new concepts.",634,without_hyphens,false
Long Form Content,long form content,Long-Form Content,/en/glossary/Long-Form-Content/,"Detailed articles and guides, typically over 1,200 words, that thoroughly explore a topic to establish expertise and improve search visibility.",634,without_hyphens,false
Long Tail Keyword,long tail keyword,Long-Tail Keyword,/en/glossary/Long-Tail-Keyword/,"A specific search phrase with 3+ words that targets people looking for exactly what you offer, making it easier to rank for and more likely to attract customers.",634,without_hyphens,false
Task Oriented Bot,task oriented bot,Task-Oriented Bot,/en/glossary/Task-Oriented-Bot/,"A chatbot designed to help users complete specific tasks like booking flights, tracking orders, or scheduling appointments by guiding them through step-by-step workflows.",634,without_hyphens,false
Win Back Campaign,win back campaign,Win-Back Campaign,/en/glossary/Win-Back-Campaign/,"A marketing strategy to re-engage customers who have stopped buying or using your products, by reaching out with personalized offers and messages to bring them back.",634,without_hyphens,false
Zero Click Search,zero click search,Zero-Click Search,/en/glossary/Zero-Click-Search/,"A search feature that answers your question directly on the results page, so you don't need to click on any website to find the information you need.",634,without_hyphens,false
Cross Validation,cross validation,Cross-Validation,/en/glossary/Cross-Validation/,"A machine learning technique that splits data into multiple parts to test how well a model works on new, unseen data and prevent it from memorizing training patterns.",632,without_hyphens,false
First Party Data,first party data,First-Party Data,/en/glossary/First-Party-Data/,"Information about customers that a company collects directly from their own website, app, or interactions, used to better understand and personalize their experience.",632,without_hyphens,false
In App Messaging,in app messaging,In-App Messaging,/en/glossary/In-App-Messaging/,"In-App Messaging is a direct communication method that sends messages to users while they're using an app, delivering personalized content at the right moment to encourage specific actions.",632,without_hyphens,false
Low Code/No Code,low code/no code,Low-Code/No-Code,/en/glossary/Low-Code-No-Code/,"Development platforms that let anyone build applications using drag-and-drop interfaces instead of writing code, enabling faster software creation with minimal programming knowledge.",632,without_hyphens,false
Per Seat Pricing,per seat pricing,Per-Seat Pricing,/en/glossary/Per-Seat-Pricing/,"A software pricing model where customers pay a fixed fee for each user or employee accessing the software, making costs scale directly with team size.",632,without_hyphens,false
Stable Diffusion,stable diffusion,Stable-Diffusion,/en/glossary/Stable-Diffusion/,"An AI tool that generates realistic images from text descriptions, making creative image creation accessible to everyone without expensive software or specialized skills.",632,without_hyphens,false
Third Party Data,third party data,Third-Party Data,/en/glossary/Third-Party-Data/,"Information collected and sold by external companies to help organizations better understand their customers, markets, and business environment.",632,without_hyphens,false
Toll Free Number,toll free number,Toll-Free Number,/en/glossary/Toll-Free-Number/,"A phone number that lets customers call businesses for free, with the business paying for the call instead of the caller.",632,without_hyphens,false
Cross Promotion,cross promotion,Cross-Promotion,/en/glossary/Cross-Promotion/,"A marketing partnership where two or more businesses promote each other's products to their customers, expanding reach and credibility without high advertising costs.",630,without_hyphens,false
Micro Frontends,micro frontends,Micro-Frontends,/en/glossary/Micro-Frontends/,"An architectural approach that breaks a web application into smaller, independently developed frontend parts managed by different teams, allowing faster development and easier maintenance.",630,without_hyphens,false
Microsoft Teams,microsoft teams,Microsoft-Teams,/en/glossary/Microsoft-Teams/,"A unified communication platform that combines chat, video meetings, and file sharing in one workspace for team collaboration.",630,without_hyphens,false
Open Domain Bot,open domain bot,Open-Domain Bot,/en/glossary/Open-Domain-Bot/,"An AI chatbot that can have natural conversations about any topic, unlike specialized bots designed for specific tasks.",630,without_hyphens,false
