keyword,normalized,title,url,description,priority,variation_type,exact_match
Rule Based Chatbot,rule based chatbot,Rule-Based Chatbot,/en/glossary/Rule-Based-Chatbot/,"A chatbot that responds to users by matching keywords to pre-programmed rules and scripts, rather than using AI to understand conversations.",636,without_hyphens,false
Self Service Ratio,self service ratio,Self-Service Ratio,/en/glossary/Self-Service-Ratio/,"A percentage that shows how many customer questions are answered automatically by chatbots, FAQs, or similar tools instead of by staff. Companies use it to measure how well their self-service system w",636,without_hyphens,false
Self Service Setup,self service setup,Self-Service Setup,/en/glossary/Self-Service-Setup/,"A system that lets users set up and manage services on their own through easy-to-use interfaces, without needing help from IT staff or support teams.",636,without_hyphens,false
Zero Shot Learning,zero shot learning,Zero-Shot Learning,/en/glossary/Zero-Shot-Learning/,An AI technique that identifies new objects or categories the model has never seen before by understanding their shared characteristics with familiar concepts.,636,without_hyphens,false
Few Shot Learning,few shot learning,Few-Shot Learning,/en/glossary/Few-Shot-Learning/,"An AI learning method that allows models to quickly master new tasks using just a few examples, similar to how humans learn from limited information.",634,without_hyphens,false
Long Form Content,long form content,Long-Form Content,/en/glossary/Long-Form-Content/,"Detailed articles and guides, typically over 1,200 words, that thoroughly explore a topic to establish expertise and improve search visibility.",634,without_hyphens,false
Long Tail Keyword,long tail keyword,Long-Tail Keyword,/en/glossary/Long-Tail-Keyword/,"A specific search phrase with 3+ words that targets people looking for exactly what you offer, making it easier to rank for and attract qualified customers.",634,without_hyphens,false
Task Oriented Bot,task oriented bot,Task-Oriented Bot,/en/glossary/Task-Oriented-Bot/,A chatbot that guides users through specific tasks like booking flights or scheduling appointments by asking questions step-by-step until the task is complete.,634,without_hyphens,false
Win Back Campaign,win back campaign,Win-Back Campaign,/en/glossary/Win-Back-Campaign/,A marketing effort to win back customers who have stopped buying by sending them personalized offers and messages to encourage them to return.,634,without_hyphens,false
Zero Click Search,zero click search,Zero-Click Search,/en/glossary/Zero-Click-Search/,"A search feature that answers your question directly on the results page, so you don't need to click on any website to find the information you need.",634,without_hyphens,false
Cross Validation,cross validation,Cross-Validation,/en/glossary/Cross-Validation/,A method that splits your dataset into different parts to test how well a model works on new data and prevent it from memorizing training patterns instead of learning real patterns.,632,without_hyphens,false
First Party Data,first party data,First-Party Data,/en/glossary/First-Party-Data/,"Information a company collects directly from its own website, app, and customer interactions to better understand and personalize their experience.",632,without_hyphens,false
In App Messaging,in app messaging,In-App Messaging,/en/glossary/In-App-Messaging/,"In-app messaging is a communication tool that delivers personalized messages directly within an app while users are actively using it, designed to encourage specific actions at the right moment.",632,without_hyphens,false
Low Code/No Code,low code/no code,Low-Code/No-Code,/en/glossary/Low-Code-No-Code/,"Visual development platforms that enable anyone to build applications by dragging and dropping components instead of writing code, making software creation faster and more accessible.",632,without_hyphens,false
Per Seat Pricing,per seat pricing,Per-Seat Pricing,/en/glossary/Per-Seat-Pricing/,"A software pricing model where customers pay a fixed fee for each user or employee accessing the software, making costs scale directly with team size.",632,without_hyphens,false
Stable Diffusion,stable diffusion,Stable-Diffusion,/en/glossary/Stable-Diffusion/,"An open-source AI tool that generates high-quality images from text descriptions by using a diffusion process, making creative image creation accessible without expensive software or specialized skill",632,without_hyphens,false
Third Party Data,third party data,Third-Party Data,/en/glossary/Third-Party-Data/,"Information collected and sold by external companies to help organizations better understand their customers, markets, and business environment.",632,without_hyphens,false
Toll Free Number,toll free number,Toll-Free Number,/en/glossary/Toll-Free-Number/,"A phone number that lets customers call businesses for free, with the business paying for the call instead of the caller.",632,without_hyphens,false
Cross Promotion,cross promotion,Cross-Promotion,/en/glossary/Cross-Promotion/,"Two or more businesses team up to promote each other's products to their customers, helping both reach more people and save on advertising costs.",630,without_hyphens,false
Micro Frontends,micro frontends,Micro-Frontends,/en/glossary/Micro-Frontends/,"An architectural approach that divides a web application into smaller, independently managed frontend parts by different teams, enabling faster development and easier maintenance.",630,without_hyphens,false
Microsoft Teams,microsoft teams,Microsoft-Teams,/en/glossary/Microsoft-Teams/,"A unified communication platform that combines chat, video meetings, and file sharing in one workspace for team collaboration.",630,without_hyphens,false
Open Domain Bot,open domain bot,Open-Domain Bot,/en/glossary/Open-Domain-Bot/,"An AI chatbot that can have natural conversations about any topic, unlike specialized bots designed for specific tasks.",630,without_hyphens,false
