keyword,normalized,title,url,description,priority,variation_type,exact_match
DID,did,ダイレクト・インワード・ダイヤリング（DID）,/ja/glossary/Direct-Inward-Dialing--DID-/,ダイレクト・インワード・ダイヤリング（DID）技術の包括的ガイド。実装方法、メリット、および現代の通信システムにおけるベストプラクティスを解説します。,786,fullwidth_parens_content,false
FCR,fcr,初回コンタクト解決率（FCR）,/ja/glossary/First-Contact-Resolution--FCR-/,顧客の問い合わせや問題が最初のやり取りで解決され、追加の連絡を必要としない割合を測定するカスタマーサービス指標です。FCR率が高いほど顧客満足度が向上し、サポートコストが削減されます。,786,fullwidth_parens_content,false
IAM,iam,アイデンティティ・アクセス管理（IAM）,/ja/glossary/Identity-and-Access-Management--IAM-/,アイデンティティ・アクセス管理（IAM）システムの包括的ガイド。認証、認可、ガバナンス、セキュリティのベストプラクティスを網羅しています。,786,fullwidth_parens_content,false
MFA,mfa,多要素認証（MFA）,/ja/glossary/Multi-Factor-Authentication--MFA-/,多要素認証（MFA）の包括的なガイド。実装方法、メリット、課題、セキュリティ強化のためのベストプラクティスを網羅しています。,786,fullwidth_parens_content,false
NER,ner,固有表現認識（NER）,/ja/glossary/Named-Entity-Recognition--NER-/,固有表現認識（NER）は、テキスト内の実世界のエンティティ（人物、組織、場所など）を識別し分類することで、生データを構造化された情報に変換します。,786,fullwidth_parens_content,false
NRR,nrr,ネットレベニューリテンション（NRR）,/ja/glossary/Net-Revenue-Retention--NRR-/,ネットレベニューリテンション（NRR）の包括的ガイド - 既存顧客からの収益成長を拡張とチャーン分析を通じて測定する、重要なSaaS指標です。,786,fullwidth_parens_content,false
PWA,pwa,プログレッシブウェブアプリ（PWA）,/ja/glossary/Progressive-Web-App--PWA-/,モバイルアプリのように動作するウェブアプリケーションで、ダウンロード不要でブラウザから直接、オフラインアクセスと高速なパフォーマンスを提供します。,786,fullwidth_parens_content,false
2FA,2fa,二要素認証（2FA）,/ja/glossary/Two-Factor-Authentication--2FA-/,二要素認証（2FA）の包括的ガイド - セキュリティ手法、実装方法、メリット、およびデジタル保護を強化するためのベストプラクティスを解説します。,786,fullwidth_parens_content,false
VoC,voc,ボイス・オブ・カスタマー（VoC）,/ja/glossary/Voice-of-Customer--VoC-/,顧客インサイトとフィードバックを収集するための、ボイス・オブ・カスタマー（VoC）プログラム、方法論、実装戦略に関する包括的なガイド。,786,fullwidth_parens_content,false
BI,bi,ビジネスインテリジェンス（BI）,/ja/glossary/Business-Intelligence--BI-/,ビジネスインテリジェンス（BI）システム、テクノロジー、実装戦略、およびデータドリブンな意思決定のためのベストプラクティスに関する包括的なガイド。,784,fullwidth_parens_content,false
IA,ia,情報アーキテクチャ（IA）,/ja/glossary/Information-Architecture--IA-/,情報アーキテクチャ（IA）の包括的ガイド - デジタルコンテンツを効果的に整理するための原則、方法論、メリット、ベストプラクティスを解説します。,784,fullwidth_parens_content,false
UX,ux,ユーザーエクスペリエンス（UX）,/ja/glossary/User-Experience--UX-/,ユーザーエクスペリエンス（UX）とは、製品やサービスを利用する際の総合的な体験のことです。ユーザーが必要とするものや望むものを理解することで、デジタル製品を使いやすく、楽しいものにすることに焦点を当てています。,784,fullwidth_parens_content,false
フィードバックボタン(サムズアップ,フィードバックボタン(サムズアップ,フィードバックボタン(サムズアップ/ダウン),/ja/glossary/Feedback-Buttons--Thumbs-Up-Down-/,AIチャットボットやデジタルコンテンツ向けのフィードバックボタン(サムズアップ/ダウン)について学びます。そのメリット、ベストプラクティス、継続的な改善を推進する方法を解説します。,734,slash_part,false
コードブロック(Python,コードブロック(python,コードブロック(Python/JS),/ja/glossary/Code-Block--Python-JS-/,コードブロックは、統一された実行のためにプログラミング文をグループ化したもので、Pythonではインデント、JavaScriptでは中括弧によって定義されます。自動化やチャットボットにおいて、カスタムロジックの実装に使用されます。,728,slash_part,false
ダイヤラー(プレディクティブ,ダイヤラー(プレディクティブ,ダイヤラー(プレディクティブ/プログレッシブ),/ja/glossary/Dialer--Predictive-Progressive-/,プレディクティブダイヤラーとプログレッシブダイヤラーの包括的ガイド - エージェントの生産性と顧客接触率を最適化する自動発信システムです。,728,slash_part,false
パレートの法則(80,パレートの法則(80,パレートの法則(80/20の法則),/ja/glossary/Pareto's-Law/,パレートの法則(80/20の法則)を探求します。これは、結果の80%が原因の20%から生じるという経験的原理です。ビジネス、AI、生産性などにおける応用を学びましょう。,720,slash_part,false
静的サイト向けCI,静的サイト向けci,静的サイト向けCI/CD,/ja/glossary/CI-CD-for-Static-Sites/,コード変更が行われるたびに静的ウェブサイトを自動的にビルド、テスト、デプロイする自動化システムで、手動での公開作業を不要にします。,718,slash_part,false
プログレッシブ),プログレッシブ),ダイヤラー(プレディクティブ/プログレッシブ),/ja/glossary/Dialer--Predictive-Progressive-/,プレディクティブダイヤラーとプログレッシブダイヤラーの包括的ガイド - エージェントの生産性と顧客接触率を最適化する自動発信システムです。,716,slash_part,false
